nombre,temporada,club,entrenador,edad,posicion_normalizada,tipo_suceso,tipo_operacion,origen_desarrollo,partidos,minutos,goles,xg,goles_por_90,xg_por_90,valor_mercado,valor_llegada,valor_salida,revalorizacion_absoluta,revalorizacion_porcentual,revalorizacion_positiva,tiene_wyscout,club_pos_jugadores_sub23,club_pos_minutos_sub23,club_pos_goles_sub23,club_pos_xg_sub23,club_pos_pct_minutos,club_total_jugadores_sub23,club_total_minutos_sub23,club_total_goles_sub23,coach_total_jugadores_sub23,coach_total_minutos_sub23,coach_pos_minutos_sub23,demand_total_altas,demand_cesiones,demand_traspasos,demand_sub23,demand_recent,demand_score
Miguel Llambrich,2022-23,Real Oviedo,José Ángel Ziganda,26.0,Lateral,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,600000.0,-200000.0,-25.0,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,0.0,0.0,0.0,12,3,2,5,3,66.69
Oier Luengo,2022-23,Real Oviedo,José Ángel Ziganda,24.0,Central,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,0.0,0.0,0.0,4,0,0,0,0,16.26
Quentin Braat,2022-23,Real Oviedo,José Ángel Ziganda,24.0,Portero,libre,libre,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,0.0,0.0,0.0,4,1,0,1,1,28.26
Raúl Moro,2022-23,Real Oviedo,José Ángel Ziganda,20.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,2500000.0,2500000.0,0.0,0.0,0,False,1.0,2721.0,1.0,3.62,49.81,1.0,5463.0,5.0,0.0,0.0,0.0,11,6,2,6,3,69.73
Sergi Enrich,2022-23,Real Oviedo,José Ángel Ziganda,32.0,Delantero,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,1200000.0,-300000.0,-20.0,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,0.0,0.0,0.0,8,4,1,1,2,51.28
Víctor Camarasa,2022-23,Real Oviedo,José Ángel Ziganda,28.0,Centrocampista,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,800000.0,-200000.0,-20.0,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,0.0,0.0,0.0,16,6,1,8,5,81.16
Ángel Montoro,2022-23,Real Oviedo,José Ángel Ziganda,34.0,Centrocampista,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,800000.0,-200000.0,-20.0,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,0.0,0.0,0.0,16,6,1,8,5,81.16
Bebé,2022-23,Real Zaragoza,Lluís Carreras,32.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,800000.0,0.0,0.0,0,False,3.0,2223.0,1.0,5.74,19.96,14.0,11140.0,2.0,2.0,174.0,0.0,18,9,0,12,10,94.92
Gabriel Fuentes,2022-23,Real Zaragoza,Lluís Carreras,25.0,Lateral,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,1200000.0,1200000.0,0.0,0.0,0,False,5.0,4384.0,0.0,1.27,39.35,14.0,11140.0,2.0,2.0,174.0,27.0,15,4,1,8,7,88.28
Giuliano Simeone,2022-23,Real Zaragoza,Lluís Carreras,19.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,2500000.0,2000000.0,400.0,1,False,3.0,2223.0,1.0,5.74,19.96,14.0,11140.0,2.0,2.0,174.0,0.0,18,9,0,12,10,94.92
Jairo Quinteros,2022-23,Real Zaragoza,Lluís Carreras,21.0,Central,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,550000.0,550000.0,200000.0,-350000.0,-63.64,0,False,3.0,3034.0,1.0,0.96,27.24,14.0,11140.0,2.0,2.0,174.0,0.0,14,1,2,7,11,80.39
Makhtar Gueye,2022-23,Real Zaragoza,Lluís Carreras,24.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,2500000.0,1000000.0,-1500000.0,-60.0,0,False,1.0,204.0,0.0,0.76,1.83,14.0,11140.0,2.0,2.0,174.0,147.0,16,6,1,5,6,83.67
Manu Molina,2022-23,Real Zaragoza,Lluís Carreras,30.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,600000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,14.0,11140.0,2.0,2.0,174.0,0.0,19,4,1,8,11,91.33
Miguel Puche,2022-23,Real Zaragoza,Lluís Carreras,21.0,Extremo,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,400000.0,0.0,0.0,0,False,3.0,2223.0,1.0,5.74,19.96,14.0,11140.0,2.0,2.0,174.0,0.0,18,9,0,12,10,94.92
Tomás Alarcón,2022-23,Real Zaragoza,Lluís Carreras,23.0,Centrocampista,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,3000000.0,1500000.0,-1500000.0,-50.0,0,False,0.0,0.0,0.0,0.0,0.0,14.0,11140.0,2.0,2.0,174.0,0.0,19,4,1,8,11,91.33
Víctor Mollejo,2022-23,Real Zaragoza,Lluís Carreras,21.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0,False,3.0,2223.0,1.0,5.74,19.96,14.0,11140.0,2.0,2.0,174.0,0.0,18,9,0,12,10,94.92
Ángel López,2022-23,Real Zaragoza,Lluís Carreras,19.0,Lateral,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200000.0,,,0,False,5.0,4384.0,0.0,1.27,39.35,14.0,11140.0,2.0,2.0,174.0,27.0,15,4,1,8,7,88.28
Chema Rodríguez,2022-23,SD Eibar,Gaizka Garitano,30.0,Central,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,12,2,0,2,5,63.7
Daniel Lasure,2022-23,SD Eibar,Gaizka Garitano,28.0,Lateral,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,200000.0,0.0,0.0,0,False,2.0,4659.0,0.0,0.92,33.6,8.0,13865.0,9.0,8.0,13865.0,4659.0,12,2,1,7,6,78.22
Gustavo Blanco Leschuk,2022-23,SD Eibar,Gaizka Garitano,30.0,Delantero,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,13,3,2,4,3,66.49
Imanol García De Albéniz,2022-23,SD Eibar,Gaizka Garitano,22.0,Lateral,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1200000.0,200000.0,20.0,1,False,2.0,4659.0,0.0,0.92,33.6,8.0,13865.0,9.0,8.0,13865.0,4659.0,12,2,1,7,6,78.22
Jon Bautista,2022-23,SD Eibar,Gaizka Garitano,27.0,Delantero,libre,libre,Primera Division,40.0,2361.0,6.0,6.54,0.23,0.25,1000000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,13,3,2,4,3,66.49
Jorge Yriarte,2022-23,SD Eibar,Gaizka Garitano,22.0,Centrocampista,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,300000.0,,,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,9206.0,11,2,2,5,4,72.47
José Ríos Reina,2022-23,SD Eibar,Gaizka Garitano,32.0,Lateral,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,200000.0,-100000.0,-33.33,0,False,2.0,4659.0,0.0,0.92,33.6,8.0,13865.0,9.0,8.0,13865.0,4659.0,12,2,1,7,6,78.22
Juan Berrocal,2022-23,SD Eibar,Gaizka Garitano,23.0,Central,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,12,2,0,2,5,63.7
Juan Carlos Arana,2022-23,SD Eibar,Gaizka Garitano,22.0,Delantero,traspaso,traspaso,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,2000000.0,1400000.0,233.33,1,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,13,3,2,4,3,66.49
Luca Zidane,2022-23,SD Eibar,Gaizka Garitano,24.0,Portero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,6,1,1,1,4,43.2
Matheus Pereira,2022-23,SD Eibar,Gaizka Garitano,24.0,Centrocampista,traspaso,traspaso,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,1200000.0,700000.0,140.0,1,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,9206.0,11,2,2,5,4,72.47
Peru Nolaskoain,2022-23,SD Eibar,Gaizka Garitano,23.0,Centrocampista,cesion,cesion,Primera Division,34.0,2273.0,2.0,3.15,0.08,0.12,1500000.0,1500000.0,1000000.0,-500000.0,-33.33,0,True,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,9206.0,11,2,2,5,4,72.47
Urko Izeta,2022-23,SD Eibar,Gaizka Garitano,22.0,Delantero,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,300000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,13,3,2,4,3,66.49
Álvaro Vadillo,2022-23,SD Eibar,Gaizka Garitano,27.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,500000.0,-300000.0,-37.5,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,9,2,1,3,4,59.25
Ángel Troncho,2022-23,SD Eibar,Gaizka Garitano,20.0,Extremo,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,200000.0,100000.0,100.0,1,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,9,2,1,3,4,59.25
Abou Kanté,2022-23,SD Huesca,Antonio Hidalgo,27.0,Delantero,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0,False,2.0,1795.0,5.0,4.98,16.07,12.0,11168.0,16.0,4.0,661.0,54.0,18,6,2,9,7,90.69
Ignasi Vilarrasa,2022-23,SD Huesca,Antonio Hidalgo,22.0,Lateral,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,350000.0,1000000.0,650000.0,185.71,1,False,2.0,860.0,0.0,2.05,7.7,12.0,11168.0,16.0,4.0,661.0,0.0,13,0,2,4,5,60.98
Javi Martínez,2022-23,SD Huesca,Antonio Hidalgo,23.0,Mediapunta,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1200000.0,200000.0,20.0,1,False,0.0,0.0,0.0,0.0,0.0,12.0,11168.0,16.0,4.0,661.0,0.0,11,5,0,7,8,84.91
José Ángel Carrillo,2022-23,SD Huesca,Antonio Hidalgo,28.0,Delantero,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0,False,2.0,1795.0,5.0,4.98,16.07,12.0,11168.0,16.0,4.0,661.0,54.0,18,6,2,9,7,90.69
Juan Pérez,2022-23,SD Huesca,Antonio Hidalgo,26.0,Portero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,,,,,0,False,1.0,410.0,0.0,0.0,3.67,12.0,11168.0,16.0,4.0,661.0,0.0,4,1,0,1,2,34.59
Juan Villar,2022-23,SD Huesca,Antonio Hidalgo,34.0,Extremo,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,200000.0,-100000.0,-33.33,0,False,3.0,2152.0,2.0,2.84,19.27,12.0,11168.0,16.0,4.0,661.0,296.0,14,3,1,7,5,79.29
Juanjo Nieto,2022-23,SD Huesca,Antonio Hidalgo,28.0,Lateral,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,700000.0,0.0,0.0,0,False,2.0,860.0,0.0,2.05,7.7,12.0,11168.0,16.0,4.0,661.0,0.0,13,0,2,4,5,60.98
Jérémy Blasco,2022-23,SD Huesca,Antonio Hidalgo,23.0,Central,libre,libre,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,900000.0,400000.0,80.0,1,False,2.0,2668.0,3.0,1.72,23.89,12.0,11168.0,16.0,4.0,661.0,176.0,13,3,1,8,7,84.72
Kento Hashimoto,2022-23,SD Huesca,Antonio Hidalgo,28.0,Centrocampista,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,2200000.0,1000000.0,-1200000.0,-54.55,0,False,0.0,0.0,0.0,0.0,0.0,12.0,11168.0,16.0,4.0,661.0,135.0,18,5,2,7,6,87.14
Kevin Carlos,2022-23,SD Huesca,Antonio Hidalgo,21.0,Delantero,otro,otro,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,400000.0,100000.0,33.33,1,False,2.0,1795.0,5.0,4.98,16.07,12.0,11168.0,16.0,4.0,661.0,54.0,18,6,2,9,7,90.69
Pablo Tomeo,2022-23,SD Huesca,Antonio Hidalgo,22.0,Central,otro,otro,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,200000.0,150000.0,300.0,1,False,2.0,2668.0,3.0,1.72,23.89,12.0,11168.0,16.0,4.0,661.0,176.0,13,3,1,8,7,84.72
Patrick Soko,2022-23,SD Huesca,Antonio Hidalgo,24.0,Extremo,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,1200000.0,700000.0,140.0,1,False,3.0,2152.0,2.0,2.84,19.27,12.0,11168.0,16.0,4.0,661.0,296.0,14,3,1,7,5,79.29
Rubén Pulido,2022-23,SD Huesca,Antonio Hidalgo,21.0,Central,traspaso,traspaso,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,600000.0,0.0,0.0,0,False,2.0,2668.0,3.0,1.72,23.89,12.0,11168.0,16.0,4.0,661.0,176.0,13,3,1,8,7,84.72
Samuel Obeng,2022-23,SD Huesca,Antonio Hidalgo,25.0,Delantero,cesion,cesion,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0,False,2.0,1795.0,5.0,4.98,16.07,12.0,11168.0,16.0,4.0,661.0,54.0,18,6,2,9,7,90.69
Óscar Sielva,2022-23,SD Huesca,Antonio Hidalgo,30.0,Centrocampista,cesion,cesion,Segunda Division,23.0,1387.0,2.0,0.28,0.13,0.02,800000.0,800000.0,600000.0,-200000.0,-25.0,0,True,0.0,0.0,0.0,0.0,0.0,12.0,11168.0,16.0,4.0,661.0,135.0,18,5,2,7,6,87.14
Adrián Diéguez,2022-23,SD Ponferradina,Jon Pérez Bolo,26.0,Central,traspaso,traspaso,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,5,0,2,3,0,26.57
Aldair,2022-23,SD Ponferradina,Jon Pérez Bolo,22.0,Lateral,traspaso,traspaso,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200000.0,,,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,4,0,1,1,0,18.36
Ale Díez,2022-23,SD Ponferradina,Jon Pérez Bolo,26.0,Lateral,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,4,0,1,1,0,18.36
Derik Lacerda,2022-23,SD Ponferradina,Jon Pérez Bolo,22.0,Delantero,otro,otro,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,4,1,0,2,0,26.5
Giorgi Makaridze,2022-23,SD Ponferradina,Jon Pérez Bolo,32.0,Portero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,700000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,5,0,0,2,0,24.13
Heri Tavares,2022-23,SD Ponferradina,Jon Pérez Bolo,25.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,,,,,0,False,2.0,27.0,0.0,0.02,58.7,3.0,46.0,0.0,1.0,19.0,0.0,10,4,0,6,1,63.54
Hugo Vallejo,2022-23,SD Ponferradina,Jon Pérez Bolo,22.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,,,,,0,False,2.0,27.0,0.0,0.02,58.7,3.0,46.0,0.0,1.0,19.0,0.0,10,4,0,6,1,63.54
Jordan Lukaku,2022-23,SD Ponferradina,Jon Pérez Bolo,28.0,Lateral,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,500000.0,-200000.0,-28.57,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,4,0,1,1,0,18.36
Kelechi Nwakali,2022-23,SD Ponferradina,Jon Pérez Bolo,24.0,Centrocampista,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,19.0,5,1,0,1,0,26.98
Miguel San Román,2022-23,SD Ponferradina,Jon Pérez Bolo,25.0,Portero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,5,0,0,2,0,24.13
Moi Delgado,2022-23,SD Ponferradina,Jon Pérez Bolo,28.0,Lateral,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,400000.0,100000.0,33.33,1,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,4,0,1,1,0,18.36
Naim García,2022-23,SD Ponferradina,Jon Pérez Bolo,20.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,,,,,0,False,2.0,27.0,0.0,0.02,58.7,3.0,46.0,0.0,1.0,19.0,0.0,10,4,0,6,1,63.54
Sabit Abdulai,2022-23,SD Ponferradina,Jon Pérez Bolo,23.0,Centrocampista,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,19.0,5,1,0,1,0,26.98
Soufiane Chakla,2022-23,SD Ponferradina,Jon Pérez Bolo,29.0,Central,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,1.0,19.0,0.0,5,0,2,3,0,26.57
Axel Bamba,2022-23,Sporting Gijón,David Gallego,23.0,Central,otro,otro,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,1300000.0,400000.0,-900000.0,-69.23,0,False,4.0,4918.0,1.0,1.31,16.64,17.0,29556.0,30.0,7.0,12364.0,1510.0,17,5,1,8,8,92.69
Bruno González,2022-23,Sporting Gijón,David Gallego,32.0,Central,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,500000.0,-200000.0,-28.57,0,False,4.0,4918.0,1.0,1.31,16.64,17.0,29556.0,30.0,7.0,12364.0,1510.0,17,5,1,8,8,92.69
Carlos Izquierdoz,2022-23,Sporting Gijón,David Gallego,33.0,Central,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,3000000.0,800000.0,-2200000.0,-73.33,0,False,4.0,4918.0,1.0,1.31,16.64,17.0,29556.0,30.0,7.0,12364.0,1510.0,17,5,1,8,8,92.69
Cote,2022-23,Sporting Gijón,David Gallego,32.0,Lateral,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,200000.0,-1300000.0,-86.67,0,False,3.0,5830.0,1.0,1.58,19.73,17.0,29556.0,30.0,7.0,12364.0,2510.0,10,1,0,6,4,66.86
Cristo,2022-23,Sporting Gijón,David Gallego,24.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0,False,3.0,7021.0,16.0,12.85,23.75,17.0,29556.0,30.0,7.0,12364.0,5714.0,13,9,1,8,4,82.33
Dani Queipo,2022-23,Sporting Gijón,David Gallego,20.0,Extremo,sub23_wyscout,otro,Cantera / Filial,31.0,1731.0,3.0,0.91,0.16,0.05,50000.0,,,,,0,True,3.0,7021.0,16.0,12.85,23.75,17.0,29556.0,30.0,7.0,12364.0,5714.0,13,9,1,8,4,82.33
Diego Sánchez,2022-23,Sporting Gijón,David Gallego,18.0,Lateral,sub23_wyscout,otro,Cantera / Filial,20.0,1469.0,1.0,0.16,0.06,0.01,600000.0,,,,,0,True,3.0,5830.0,1.0,1.58,19.73,17.0,29556.0,30.0,7.0,12364.0,2510.0,10,1,0,6,4,66.86
Enol Coto,2022-23,Sporting Gijón,David Gallego,21.0,Lateral,otro,otro,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,150000.0,100000.0,-50000.0,-33.33,0,False,3.0,5830.0,1.0,1.58,19.73,17.0,29556.0,30.0,7.0,12364.0,2510.0,10,1,0,6,4,66.86
Fran Villalba,2022-23,Sporting Gijón,David Gallego,24.0,Mediapunta,traspaso,traspaso,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,17.0,29556.0,30.0,7.0,12364.0,0.0,6,1,2,4,3,50.29
Giovanni Zarfino,2022-23,Sporting Gijón,David Gallego,30.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,400000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,17.0,29556.0,30.0,7.0,12364.0,1834.0,16,4,1,8,10,92.62
Guillermo De Amores,2022-23,Sporting Gijón,David Gallego,28.0,Portero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,500000.0,-100000.0,-16.67,0,False,0.0,0.0,0.0,0.0,0.0,17.0,29556.0,30.0,7.0,12364.0,0.0,3,1,0,0,0,19.14
Ignacio Jeraldino,2022-23,Sporting Gijón,David Gallego,27.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,400000.0,-300000.0,-42.86,0,False,1.0,1107.0,4.0,4.58,3.75,17.0,29556.0,30.0,7.0,12364.0,796.0,11,7,1,4,5,73.3
Jony,2022-23,Sporting Gijón,David Gallego,31.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,3.0,7021.0,16.0,12.85,23.75,17.0,29556.0,30.0,7.0,12364.0,5714.0,13,9,1,8,4,82.33
Jordán Carrillo,2022-23,Sporting Gijón,David Gallego,20.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,500000.0,-200000.0,-28.57,0,False,3.0,7021.0,16.0,12.85,23.75,17.0,29556.0,30.0,7.0,12364.0,5714.0,13,9,1,8,4,82.33
José Marsà,2022-23,Sporting Gijón,David Gallego,20.0,Central,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,0.0,0.0,0,False,4.0,4918.0,1.0,1.31,16.64,17.0,29556.0,30.0,7.0,12364.0,1510.0,17,5,1,8,8,92.69
Juan Otero,2022-23,Sporting Gijón,David Gallego,27.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,3500000.0,2500000.0,-1000000.0,-28.57,0,False,1.0,1107.0,4.0,4.58,3.75,17.0,29556.0,30.0,7.0,12364.0,796.0,11,7,1,4,5,73.3
Nacho Martín,2022-23,Sporting Gijón,David Gallego,20.0,Centrocampista,sub23_wyscout,otro,Cantera / Filial,16.0,750.0,0.0,0.1,0.0,0.01,700000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,17.0,29556.0,30.0,7.0,12364.0,1834.0,16,4,1,8,10,92.62
Pablo Insua,2022-23,Sporting Gijón,David Gallego,28.0,Central,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,1000000.0,400000.0,66.67,1,False,4.0,4918.0,1.0,1.31,16.64,17.0,29556.0,30.0,7.0,12364.0,1510.0,17,5,1,8,8,92.69
Pol Valentín,2022-23,Sporting Gijón,David Gallego,25.0,Lateral,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,300000.0,0.0,0.0,0,False,3.0,5830.0,1.0,1.58,19.73,17.0,29556.0,30.0,7.0,12364.0,2510.0,10,1,0,6,4,66.86
Uros Milovanović,2022-23,Sporting Gijón,David Gallego,21.0,Delantero,traspaso,traspaso,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,500000.0,-200000.0,-28.57,0,False,1.0,1107.0,4.0,4.58,3.75,17.0,29556.0,30.0,7.0,12364.0,796.0,11,7,1,4,5,73.3
Armando Shashoua,2022-23,UD Ibiza,Pep Lluís Martí,21.0,Extremo,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,300000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,3.0,952.0,1.0,0.0,0.0,0.0,6,1,1,2,0,32.92
Coke,2022-23,UD Ibiza,Pep Lluís Martí,35.0,Lateral,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,,,,,0,False,1.0,929.0,1.0,0.1,97.58,3.0,952.0,1.0,0.0,0.0,0.0,4,1,0,2,0,26.5
