jugador,temporada,club,entrenador,edad,posicion,tipo_operacion,tipo_suceso,minutos,goles,xg,valor_mercado,revalorizacion_porcentual,revalorizacion_absoluta,comp_desarrollo,comp_mercado,comp_rendimiento,comp_progresion,dimensiones_usadas,operation_success_score
Joel Roca,2024-25,Girona FC,,20.0,Delantero,otro,sub23_wyscout,2033.0,6.0,6.63,0.0,,,0.752962962962963,,0.556,,desarrollo+rendimiento,68.73
B. Kovačević,2025-26,Cádiz CF,Pako Ayestarán,21.0,Central,otro,sub23_wyscout,2004.0,0.0,0.57,0.0,,,0.7422222222222222,,0.024,,desarrollo+rendimiento,50.28
Matia Barzic,2024-25,Cultural Leonesa,,21.0,Central,otro,sub23_wyscout,1839.0,0.0,0.37,0.0,,,0.6811111111111111,,0.016,,desarrollo+rendimiento,45.94
A. Martin Luis,2024-25,CD Mirandés,Míchel Alonso,19.0,Centrocampista,otro,sub23_wyscout,1770.0,2.0,1.31,0.0,,,0.6555555555555556,,0.176,,desarrollo+rendimiento,49.57
David Mella,2025-26,Deportivo de La Coruña,Óscar Gilsanz,20.0,Mediapunta,otro,sub23_wyscout,1747.0,4.0,2.19,0.0,,,0.6470370370370371,,0.34,,desarrollo+rendimiento,54.47
G. Petit,2025-26,Granada CF,,19.0,Delantero,otro,sub23_wyscout,1675.0,7.0,4.03,0.0,,,0.6203703703703703,,0.632,,desarrollo+rendimiento,62.42
Jorge Cabello,2024-25,CD Mirandés,Míchel Alonso,22.0,Central,otro,sub23_wyscout,1642.0,0.0,0.03,0.0,,,0.6081481481481481,,0.0,,desarrollo+rendimiento,40.54
Marcos Luna,2024-25,UD Almería,Rubén Albés,22.0,Lateral,otro,sub23_wyscout,1597.0,2.0,0.69,0.0,,,0.5914814814814815,,0.164,,desarrollo+rendimiento,44.9
E. Akman,2025-26,FC Andorra,,20.0,Centrocampista,otro,sub23_wyscout,1585.0,1.0,0.51,0.0,,,0.587037037037037,,0.096,,desarrollo+rendimiento,42.34
M. Diakité,2024-25,Cádiz CF,Pako Ayestarán,22.0,Centrocampista,otro,sub23_wyscout,1572.0,2.0,0.25,0.0,,,0.5822222222222222,,0.14,,desarrollo+rendimiento,43.48
Dani Requena,2023-24,Córdoba CF,,22.0,Extremo,otro,sub23_wyscout,1549.0,1.0,2.79,0.0,,,0.5737037037037037,,0.2,,desarrollo+rendimiento,44.91
José De La Rosa,2025-26,Cádiz CF,Pako Ayestarán,21.0,Extremo,otro,sub23_wyscout,1541.0,2.0,1.97,0.0,,,0.5707407407407408,,0.24,,desarrollo+rendimiento,46.05
Jastin García Lopez,2025-26,FC Andorra,,22.0,Extremo,otro,sub23_wyscout,1518.0,3.0,4.32,0.0,,,0.5622222222222222,,0.42400000000000004,,desarrollo+rendimiento,51.61
Diego Sánchez,2023-24,Sporting Gijón,David Gallego,22.0,Central,otro,sub23_wyscout,1510.0,0.0,0.38,600000.0,,,0.5592592592592592,,0.016,,desarrollo+rendimiento,37.82
Javi Hernández,2024-25,CD Mirandés,Míchel Alonso,22.0,Centrocampista,otro,sub23_wyscout,1478.0,1.0,2.73,0.0,,,0.5474074074074075,,0.20800000000000002,,desarrollo+rendimiento,43.43
Marc Bombardó,2025-26,FC Andorra,,20.0,Central,otro,sub23_wyscout,1437.0,0.0,0.64,0.0,,,0.5322222222222223,,0.032,,desarrollo+rendimiento,36.55
Álvaro Aceves,2023-24,Real Valladolid CF,Paulo Pezzolano,22.0,Portero,otro,sub23_wyscout,1416.0,0.0,0.0,600000.0,,,0.5244444444444445,,0.0,,desarrollo+rendimiento,34.96
Mario García,2025-26,Racing Santander,,22.0,Lateral,otro,sub23_wyscout,1353.0,0.0,0.44,0.0,,,0.5011111111111111,,0.024,,desarrollo+rendimiento,34.21
D. Luna,2024-25,SD Huesca,,22.0,Mediapunta,otro,sub23_wyscout,1031.0,3.0,1.99,300000.0,,,0.38185185185185183,,0.448,,desarrollo+rendimiento,40.39
B. Nsongo Tonfack,2025-26,Deportivo Alavés,,21.0,Delantero,otro,sub23_wyscout,997.0,6.0,3.81,0.0,,,0.36925925925925923,,0.872,,desarrollo+rendimiento,53.68
J. Gómez,2021-22,Albacete Balompié,Rubén Albés,22.0,Lateral,otro,sub23_wyscout,986.0,0.0,0.54,1200000.0,,,0.36518518518518517,,0.04000000000000001,,desarrollo+rendimiento,25.68
José De La Rosa,2024-25,Cádiz CF,Pako Ayestarán,21.0,Extremo,otro,sub23_wyscout,935.0,1.0,2.41,0.0,,,0.34629629629629627,,0.30400000000000005,,desarrollo+rendimiento,33.22
J. Díaz Peregrina,2025-26,Cádiz CF,Pako Ayestarán,20.0,Lateral,otro,sub23_wyscout,935.0,0.0,0.05,0.0,,,0.34629629629629627,,0.0,,desarrollo+rendimiento,23.09
Salim El Jebari,2024-25,CD Mirandés,Míchel Alonso,22.0,Delantero,otro,sub23_wyscout,896.0,2.0,0.97,0.0,,,0.33185185185185184,,0.32,,desarrollo+rendimiento,32.79
C. Patiño,2025-26,Deportivo de La Coruña,Óscar Gilsanz,22.0,Centrocampista,otro,sub23_wyscout,890.0,0.0,1.28,9000000.0,,,0.3296296296296296,,0.10400000000000001,,desarrollo+rendimiento,25.44
Aarón Ochoa,2025-26,Málaga CF,,19.0,Extremo,otro,sub23_wyscout,847.0,2.0,1.32,0.0,,,0.3137037037037037,,0.364,,desarrollo+rendimiento,33.05
A. Caicedo,2025-26,Cádiz CF,Pako Ayestarán,21.0,Lateral,otro,sub23_wyscout,819.0,0.0,0.09,250000.0,,,0.30333333333333334,,0.008,,desarrollo+rendimiento,20.49
A. Furtado,2025-26,Real Zaragoza,,18.0,Central,otro,sub23_wyscout,802.0,0.0,0.0,0.0,,,0.29703703703703704,,0.0,,desarrollo+rendimiento,19.8
César Álvarez,2024-25,CD Tenerife,Óscar Cano,22.0,Lateral,otro,sub23_wyscout,793.0,0.0,0.57,0.0,,,0.2937037037037037,,0.048,,desarrollo+rendimiento,21.18
M. Mensah,2025-26,Real Zaragoza,,22.0,Centrocampista,otro,sub23_wyscout,767.0,0.0,0.51,0.0,,,0.2840740740740741,,0.048,,desarrollo+rendimiento,20.54
Álex Cardero,2024-25,CD Mirandés,Míchel Alonso,22.0,Mediapunta,otro,sub23_wyscout,756.0,1.0,0.66,200000.0,,,0.28,,0.208,,desarrollo+rendimiento,25.6
E. Ugiagbe,2025-26,SD Huesca,,21.0,Mediapunta,otro,sub23_wyscout,687.0,1.0,1.81,0.0,,,0.2544444444444444,,0.348,,desarrollo+rendimiento,28.56
Juanma Herzog,2025-26,UD Las Palmas,,22.0,Central,otro,sub23_wyscout,665.0,0.0,0.15,0.0,,,0.2462962962962963,,0.016,,desarrollo+rendimiento,16.95
H. San Modesto,2025-26,Real Valladolid CF,Diego Cocca,20.0,Lateral,otro,sub23_wyscout,651.0,0.0,0.18,0.0,,,0.2411111111111111,,0.016,,desarrollo+rendimiento,16.61
Hugo Novoa,2023-24,Deportivo Alavés,,21.0,Extremo,otro,sub23_wyscout,619.0,0.0,0.56,2500000.0,,,0.22925925925925925,,0.064,,desarrollo+rendimiento,17.42
S. Eriksson,2025-26,Racing Santander,,20.0,Portero,otro,sub23_wyscout,613.0,0.0,0.0,0.0,,,0.22703703703703704,,0.0,,desarrollo+rendimiento,15.14
A. Martin Luis,2025-26,CD Mirandés,,19.0,Centrocampista,otro,sub23_wyscout,605.0,0.0,0.22,0.0,,,0.22407407407407406,,0.024,,desarrollo+rendimiento,15.74
Silvi Clúa,2024-25,CD Mirandés,Míchel Alonso,21.0,Centrocampista,otro,sub23_wyscout,569.0,0.0,0.37,0.0,,,0.21074074074074073,,0.048,,desarrollo+rendimiento,15.65
Jorge Cabello,2023-24,CD Mirandés,Sergio Pellicer,21.0,Central,otro,sub23_wyscout,542.0,0.0,0.01,0.0,,,0.20074074074074075,,0.0,,desarrollo+rendimiento,13.38
Dani Lorenzo,2024-25,Málaga CF,,22.0,Delantero,otro,sub23_wyscout,533.0,1.0,1.2,0.0,,,0.19740740740740742,,0.36400000000000005,,desarrollo+rendimiento,25.29
L. Quintero,2023-24,Villarreal CF B,,21.0,Extremo,otro,sub23_wyscout,471.0,0.0,0.92,0.0,,,0.17444444444444446,,0.144,,desarrollo+rendimiento,16.43
Hodei Arrillaga,2025-26,SD Eibar,Gaizka Garitano,22.0,Lateral,otro,sub23_wyscout,451.0,0.0,0.14,0.0,,,0.16703703703703704,,0.024,,desarrollo+rendimiento,11.94
S. Martínez,2025-26,Racing Santander,,19.0,Centrocampista,otro,sub23_wyscout,451.0,0.0,0.21,0.0,,,0.16703703703703704,,0.032,,desarrollo+rendimiento,12.2
I. Alani,2025-26,Real Valladolid CF,Diego Cocca,19.0,Centrocampista,otro,sub23_wyscout,446.0,0.0,0.09,0.0,,,0.16518518518518518,,0.016,,desarrollo+rendimiento,11.55
Yeray Cabanzón,2022-23,FC Andorra,Eder Sarabia,22.0,Mediapunta,otro,sub23_wyscout,426.0,2.0,0.72,0.0,,,0.15777777777777777,,0.624,,desarrollo+rendimiento,31.32
M. Maroto,2025-26,Real Valladolid CF,Diego Cocca,22.0,Centrocampista,otro,sub23_wyscout,371.0,1.0,1.07,200000.0,,,0.1374074074074074,,0.496,,desarrollo+rendimiento,25.69
Dani Lorenzo,2021-22,Málaga CF,José Alberto,22.0,Centrocampista,otro,sub23_wyscout,362.0,0.0,0.05,0.0,,,0.13407407407407407,,0.008,,desarrollo+rendimiento,9.2
Dani Fernández,2024-25,CD Tenerife,Óscar Cano,18.0,Extremo,otro,sub23_wyscout,361.0,1.0,0.35,0.0,,,0.1337037037037037,,0.372,,desarrollo+rendimiento,21.31
Oscar Naasei,2024-25,Granada CF,Fran Escribá,21.0,Central,otro,sub23_wyscout,359.0,0.0,0.0,0.0,,,0.13296296296296295,,0.0,,desarrollo+rendimiento,8.86
Jesús Belza,2023-24,CD Tenerife,Luis Miguel Ramis,21.0,Extremo,otro,sub23_wyscout,356.0,0.0,0.03,0.0,,,0.13185185185185186,,0.008,,desarrollo+rendimiento,9.06
B. Akinsola,2023-24,Real Valladolid CF,Paulo Pezzolano,20.0,Extremo,otro,sub23_wyscout,355.0,0.0,0.47,25000.0,,,0.13148148148148148,,0.096,,desarrollo+rendimiento,11.97
C. Patiño,2024-25,Deportivo de La Coruña,Óscar Gilsanz,22.0,Mediapunta,otro,sub23_wyscout,326.0,0.0,0.01,9000000.0,,,0.12074074074074075,,0.0,,desarrollo+rendimiento,8.05
Álex Calvo,2022-23,FC Andorra,Eder Sarabia,21.0,Extremo,otro,sub23_wyscout,307.0,1.0,0.43,0.0,,,0.11370370370370371,,0.45199999999999996,,desarrollo+rendimiento,22.65
Álex Calvo,2024-25,FC Andorra,,21.0,Centrocampista,otro,sub23_wyscout,267.0,1.0,0.43,0.0,,,0.09888888888888889,,0.52,,desarrollo+rendimiento,23.93
Yeray Cabanzón,2023-24,FC Andorra,Ferran Costa,22.0,Mediapunta,otro,sub23_wyscout,262.0,0.0,1.11,0.0,,,0.09703703703703703,,0.30400000000000005,,desarrollo+rendimiento,16.6
J. Dómina,2025-26,Cádiz CF,Pako Ayestarán,20.0,Delantero,otro,sub23_wyscout,250.0,0.0,0.21,0.0,,,0.09259259259259259,,0.064,,desarrollo+rendimiento,8.31
T. De Nipoti,2025-26,CD Castellón,,22.0,Extremo,otro,sub23_wyscout,244.0,0.0,0.17,200000.0,,,0.09037037037037036,,0.048,,desarrollo+rendimiento,7.62
Mario García,2022-23,Racing Santander,Íñigo Vélez,22.0,Lateral,otro,sub23_wyscout,238.0,1.0,0.22,0.0,,,0.08814814814814814,,0.52,,desarrollo+rendimiento,23.21
D. Sia,2025-26,CD Mirandés,,20.0,Extremo,otro,sub23_wyscout,225.0,0.0,0.57,0.0,,,0.08333333333333333,,0.18400000000000002,,desarrollo+rendimiento,11.69
Víctor Moreno,2023-24,Cultural Leonesa,,20.0,Extremo,otro,sub23_wyscout,214.0,1.0,0.34,0.0,,,0.07925925925925927,,0.616,,desarrollo+rendimiento,25.82
L. Terrer Casas,2025-26,Real Zaragoza,,20.0,Centrocampista,otro,sub23_wyscout,214.0,0.0,0.13,0.0,,,0.07925925925925927,,0.04000000000000001,,desarrollo+rendimiento,6.62
J. Recoba,2025-26,UD Las Palmas,,22.0,Delantero,otro,sub23_wyscout,210.0,0.0,0.23,0.0,,,0.07777777777777778,,0.08000000000000002,,desarrollo+rendimiento,7.85
Siren Diao,2024-25,CD Mirandés,Míchel Alonso,21.0,Delantero,otro,sub23_wyscout,210.0,2.0,1.45,0.0,,,0.07777777777777778,,1.0,,desarrollo+rendimiento,38.52
N. Carrillo,2025-26,Deportivo Alavés,,19.0,Extremo,otro,sub23_wyscout,203.0,1.0,0.11,0.0,,,0.07518518518518519,,0.5680000000000001,,desarrollo+rendimiento,23.95
Pau Casadesús,2022-23,Granada CF,Aitor Karanka,22.0,Lateral,otro,sub23_wyscout,203.0,1.0,0.13,0.0,,,0.07518518518518519,,0.5760000000000001,,desarrollo+rendimiento,24.21
Ángel Carvajal,2025-26,Real Valladolid CF,Diego Cocca,22.0,Delantero,otro,sub23_wyscout,200.0,1.0,1.55,0.0,,,0.07407407407407407,,0.9400000000000001,,desarrollo+rendimiento,36.27
Ricard Artero,2021-22,Girona FC,Michel,22.0,Centrocampista,otro,sub23_wyscout,187.0,0.0,0.12,0.0,,,0.06925925925925926,,0.048,,desarrollo+rendimiento,6.22
Marcos Luna,2023-24,UD Almería,,22.0,Lateral,otro,sub23_wyscout,187.0,0.0,0.0,0.0,,,0.06925925925925926,,0.0,,desarrollo+rendimiento,4.62
Paco Cortés,2025-26,Levante UD,Julián Calero,18.0,Mediapunta,otro,sub23_wyscout,176.0,2.0,0.54,0.0,,,0.06518518518518518,,0.8240000000000001,,desarrollo+rendimiento,31.81
Hugo Pérez,2023-24,SD Huesca,Antonio Hidalgo,22.0,Central,otro,sub23_wyscout,176.0,0.0,0.0,100000.0,,,0.06518518518518518,,0.0,,desarrollo+rendimiento,4.35
L. Terrer Casas,2023-24,Real Zaragoza,Víctor Fernández,20.0,Mediapunta,otro,sub23_wyscout,175.0,0.0,0.07,0.0,,,0.06481481481481481,,0.032,,desarrollo+rendimiento,5.39
K. Sánchez,2024-25,FC Cartagena,,20.0,Delantero,otro,sub23_wyscout,160.0,0.0,0.67,0.0,,,0.05925925925925926,,0.30400000000000005,,desarrollo+rendimiento,14.08
D. Luna,2023-24,SD Huesca,Antonio Hidalgo,22.0,Extremo,otro,sub23_wyscout,158.0,0.0,0.12,300000.0,,,0.05851851851851852,,0.05600000000000001,,desarrollo+rendimiento,5.77
E. Cedeño,2025-26,Albacete Balompié,,22.0,Centrocampista,otro,sub23_wyscout,151.0,0.0,0.0,0.0,,,0.05592592592592593,,0.0,,desarrollo+rendimiento,3.73
Pau Sans,2022-23,Real Zaragoza,Lluís Carreras,20.0,Delantero,otro,sub23_wyscout,147.0,0.0,0.5,0.0,,,0.05444444444444444,,0.248,,desarrollo+rendimiento,11.9
Pere Haro,2025-26,CD Lugo,,21.0,Lateral,otro,sub23_wyscout,147.0,0.0,0.01,0.0,,,0.05444444444444444,,0.008,,desarrollo+rendimiento,3.9
I. Fadel,2025-26,CD Castellón,,22.0,Lateral,otro,sub23_wyscout,140.0,0.0,0.0,0.0,,,0.05185185185185185,,0.0,,desarrollo+rendimiento,3.46
M. Rico,2023-24,SD Huesca,Antonio Hidalgo,22.0,Centrocampista,otro,sub23_wyscout,135.0,0.0,0.0,0.0,,,0.05,,0.0,,desarrollo+rendimiento,3.33
Ayman Arguigue,2024-25,Villarreal CF B,,21.0,Delantero,otro,sub23_wyscout,135.0,0.0,1.12,0.0,,,0.05,,0.4,,desarrollo+rendimiento,16.67
W. Chatiliez,2024-25,FC Cartagena,,20.0,Extremo,otro,sub23_wyscout,129.0,1.0,0.21,0.0,,,0.04777777777777778,,0.72,,desarrollo+rendimiento,27.19
S. De La Torre,2025-26,Racing Santander,,21.0,Delantero,otro,sub23_wyscout,129.0,0.0,0.01,0.0,,,0.04777777777777778,,0.008,,desarrollo+rendimiento,3.45
Rafel Bauzà,2023-24,CD Mirandés,Sergio Pellicer,21.0,Centrocampista,otro,sub23_wyscout,123.0,0.0,0.0,0.0,,,0.04555555555555556,,0.0,,desarrollo+rendimiento,3.04
Álex Lozano,2023-24,Sporting Gijón,David Gallego,20.0,Extremo,otro,sub23_wyscout,109.0,0.0,0.08,0.0,,,0.04037037037037037,,0.05600000000000001,,desarrollo+rendimiento,4.56
Buba Sangaré,2023-24,Elche CF,Sebastián Beccacece,18.0,Lateral,otro,sub23_wyscout,107.0,0.0,0.0,0.0,,,0.03962962962962963,,0.0,,desarrollo+rendimiento,2.64
J. Salinas,2024-25,Racing Santander,,18.0,Central,otro,sub23_wyscout,105.0,0.0,0.0,0.0,,,0.03888888888888889,,0.0,,desarrollo+rendimiento,2.59
Adam Boayar,2024-25,Elche CF,,20.0,Delantero,otro,sub23_wyscout,104.0,1.0,0.53,0.0,,,0.03851851851851852,,0.968,,desarrollo+rendimiento,34.83
Manu Marquéz,2025-26,Racing Santander,,21.0,Central,otro,sub23_wyscout,104.0,0.0,0.0,0.0,,,0.03851851851851852,,0.0,,desarrollo+rendimiento,2.57
L. Gómez,2025-26,Racing Santander,,19.0,Portero,otro,sub23_wyscout,104.0,0.0,0.0,0.0,,,0.03851851851851852,,0.0,,desarrollo+rendimiento,2.57
Álex López,2024-25,Córdoba CF,Iván Ania,20.0,Lateral,otro,sub23_wyscout,102.0,0.0,0.0,0.0,,,0.03777777777777778,,0.0,,desarrollo+rendimiento,2.52
Carlos López,2024-25,Málaga CF,,21.0,Portero,otro,sub23_wyscout,97.0,0.0,0.0,0.0,,,0.035925925925925924,,0.0,,desarrollo+rendimiento,2.4
D. Fuentes,2025-26,Racing Santander,,22.0,Mediapunta,otro,sub23_wyscout,94.0,0.0,0.27,0.0,,,0.03481481481481481,,0.20800000000000002,,desarrollo+rendimiento,9.25
Rafa Rodríguez,2024-25,Málaga CF,,22.0,Centrocampista,otro,sub23_wyscout,92.0,2.0,0.48,0.0,,,0.034074074074074076,,0.976,,desarrollo+rendimiento,34.8
D. Gueye,2025-26,CD Leganés,,20.0,Central,otro,sub23_wyscout,85.0,0.0,0.0,0.0,,,0.03148148148148148,,0.0,,desarrollo+rendimiento,2.1
Yayo González,2022-23,Cultural Leonesa,,21.0,Centrocampista,otro,sub23_wyscout,85.0,0.0,0.0,0.0,,,0.03148148148148148,,0.0,,desarrollo+rendimiento,2.1
M. Rico,2021-22,SD Huesca,Nacho Ambriz,22.0,Centrocampista,otro,sub23_wyscout,81.0,0.0,0.04,0.0,,,0.03,,0.032,,desarrollo+rendimiento,3.07
Miguel Conde,2025-26,Sporting Gijón,,20.0,Mediapunta,otro,sub23_wyscout,80.0,0.0,0.0,0.0,,,0.02962962962962963,,0.0,,desarrollo+rendimiento,1.98
P. Mbemba,2025-26,Sporting Gijón,,21.0,Centrocampista,otro,sub23_wyscout,79.0,0.0,0.08,0.0,,,0.02925925925925926,,0.072,,desarrollo+rendimiento,4.35
Julen Martínez,2025-26,CD Mirandés,,21.0,Delantero,otro,sub23_wyscout,75.0,0.0,0.16,0.0,,,0.027777777777777776,,0.15200000000000002,,desarrollo+rendimiento,6.92
Hugo Barrachina,2025-26,Real Zaragoza,,19.0,Central,otro,sub23_wyscout,73.0,0.0,0.0,0.0,,,0.027037037037037037,,0.0,,desarrollo+rendimiento,1.8
A. Yaakobishvili,2025-26,CD Tenerife,,21.0,Central,otro,sub23_wyscout,73.0,0.0,0.0,0.0,,,0.027037037037037037,,0.0,,desarrollo+rendimiento,1.8
Álvaro Aceves,2024-25,Real Valladolid CF,Diego Cocca,22.0,Portero,otro,sub23_wyscout,70.0,0.0,0.0,600000.0,,,0.025925925925925925,,0.0,,desarrollo+rendimiento,1.73
S. Imigene,2025-26,CD Leganés,,21.0,Central,otro,sub23_wyscout,69.0,0.0,0.0,0.0,,,0.025555555555555557,,0.0,,desarrollo+rendimiento,1.7
M. Jiménez Gambín,2025-26,Granada CF,,19.0,Centrocampista,otro,sub23_wyscout,68.0,0.0,0.0,0.0,,,0.025185185185185185,,0.0,,desarrollo+rendimiento,1.68
Alejandro Morante,2025-26,Cultural Leonesa,,20.0,Mediapunta,otro,sub23_wyscout,61.0,0.0,0.03,0.0,,,0.02259259259259259,,0.032,,desarrollo+rendimiento,2.57
M. Carrascal,2024-25,FC Cartagena,,22.0,Central,otro,sub23_wyscout,59.0,0.0,0.0,0.0,,,0.02185185185185185,,0.0,,desarrollo+rendimiento,1.46
Pau Sans,2023-24,Real Zaragoza,Víctor Fernández,21.0,Delantero,otro,sub23_wyscout,57.0,0.0,0.26,0.0,,,0.021111111111111112,,0.328,,desarrollo+rendimiento,12.34
Juan Carlos Sabater,2023-24,Real Zaragoza,Víctor Fernández,20.0,Lateral,otro,sub23_wyscout,54.0,0.0,0.05,0.0,,,0.02,,0.064,,desarrollo+rendimiento,3.47
F. Garcia Moreno,2025-26,Albacete Balompié,,18.0,Centrocampista,otro,sub23_wyscout,48.0,0.0,0.01,0.0,,,0.017777777777777778,,0.016,,desarrollo+rendimiento,1.72
Paco Cortés,2023-24,Cultural Leonesa,,18.0,Extremo,otro,sub23_wyscout,47.0,0.0,0.06,0.0,,,0.017407407407407406,,0.08800000000000001,,desarrollo+rendimiento,4.09
Carlos Espí,2023-24,Levante UD,Julián Calero,20.0,Delantero,otro,sub23_wyscout,47.0,1.0,0.75,0.0,,,0.017407407407407406,,1.0,,desarrollo+rendimiento,34.49
Marc Aznar,2025-26,SD Huesca,,20.0,Lateral,otro,sub23_wyscout,45.0,0.0,0.47,0.0,,,0.016666666666666666,,0.4,,desarrollo+rendimiento,14.44
D. Díaz,2024-25,Racing Santander,,20.0,Extremo,otro,sub23_wyscout,42.0,0.0,0.2,0.0,,,0.015555555555555555,,0.34400000000000003,,desarrollo+rendimiento,12.5
J. Garrido,2023-24,Deportivo Alavés,,22.0,Centrocampista,otro,sub23_wyscout,40.0,0.0,0.04,0.0,,,0.014814814814814815,,0.072,,desarrollo+rendimiento,3.39
Pau Cabanes,2023-24,Villarreal CF B,,20.0,Delantero,otro,sub23_wyscout,40.0,0.0,0.17,0.0,,,0.014814814814814815,,0.30400000000000005,,desarrollo+rendimiento,11.12
M. Timorán Paz,2025-26,Córdoba CF,,19.0,Lateral,otro,sub23_wyscout,40.0,0.0,0.0,0.0,,,0.014814814814814815,,0.0,,desarrollo+rendimiento,0.99
Iker Martínez,2024-25,Sporting Gijón,Rubén Albés,21.0,Lateral,otro,sub23_wyscout,39.0,0.0,0.0,0.0,,,0.014444444444444444,,0.0,,desarrollo+rendimiento,0.96
Marcos Cuenca,2024-25,Real Zaragoza,Víctor Fernández,22.0,Lateral,otro,sub23_wyscout,39.0,0.0,0.0,0.0,,,0.014444444444444444,,0.0,,desarrollo+rendimiento,0.96
Dylan Perera,2023-24,CD Tenerife,Luis Miguel Ramis,21.0,Mediapunta,otro,sub23_wyscout,39.0,0.0,0.0,0.0,,,0.014444444444444444,,0.0,,desarrollo+rendimiento,0.96
Marcos Cuenca,2023-24,Real Zaragoza,Víctor Fernández,22.0,Mediapunta,otro,sub23_wyscout,38.0,0.0,0.0,0.0,,,0.014074074074074074,,0.0,,desarrollo+rendimiento,0.94
D. Díaz,2025-26,Racing Santander,,21.0,Centrocampista,otro,sub23_wyscout,38.0,0.0,0.03,0.0,,,0.014074074074074074,,0.05600000000000001,,desarrollo+rendimiento,2.8
Dylan Perera,2024-25,CD Tenerife,Óscar Cano,22.0,Delantero,otro,sub23_wyscout,36.0,0.0,0.0,0.0,,,0.013333333333333334,,0.0,,desarrollo+rendimiento,0.89
D. Carballo,2024-25,Real Valladolid CF,Diego Cocca,20.0,Centrocampista,otro,sub23_wyscout,36.0,0.0,0.0,0.0,,,0.013333333333333334,,0.0,,desarrollo+rendimiento,0.89
F. Sabina Rodriguez,2024-25,CD Tenerife,Óscar Cano,22.0,Delantero,otro,sub23_wyscout,36.0,0.0,0.0,0.0,,,0.013333333333333334,,0.0,,desarrollo+rendimiento,0.89
M. Domínguez Carriles,2025-26,Real Valladolid CF,Diego Cocca,17.0,Delantero,otro,sub23_wyscout,34.0,0.0,0.0,0.0,,,0.012592592592592593,,0.0,,desarrollo+rendimiento,0.84
Diego Sánchez,2021-22,Sporting Gijón,Abelardo Fernández,22.0,Lateral,otro,sub23_wyscout,32.0,0.0,0.0,600000.0,,,0.011851851851851851,,0.0,,desarrollo+rendimiento,0.79
J. Domingo Ponce,2024-25,Albacete Balompié,,19.0,Lateral,otro,sub23_wyscout,29.0,0.0,0.0,0.0,,,0.01074074074074074,,0.0,,desarrollo+rendimiento,0.72
E. Ortiz Prendes,2025-26,Sporting Gijón,,21.0,Mediapunta,otro,sub23_wyscout,28.0,0.0,0.0,0.0,,,0.01037037037037037,,0.0,,desarrollo+rendimiento,0.69
N. Riestra,2025-26,Sporting Gijón,,18.0,Centrocampista,otro,sub23_wyscout,28.0,0.0,0.0,0.0,,,0.01037037037037037,,0.0,,desarrollo+rendimiento,0.69
Carlos Jimenez,2022-23,Levante UD,Lluís Carreras,17.0,Lateral,otro,sub23_wyscout,27.0,0.0,0.0,0.0,,,0.01,,0.0,,desarrollo+rendimiento,0.67
N. Tounkara Diarrá,2024-25,AD Alcorcón,,21.0,Mediapunta,otro,sub23_wyscout,25.0,0.0,0.0,0.0,,,0.009259259259259259,,0.0,,desarrollo+rendimiento,0.62
Dani Fernández,2023-24,CD Tenerife,Luis Miguel Ramis,18.0,Mediapunta,otro,sub23_wyscout,24.0,0.0,0.34,0.0,,,0.008888888888888889,,0.4,,desarrollo+rendimiento,13.93
Borja Vázquez,2024-25,SD Ponferradina,,20.0,Extremo,otro,sub23_wyscout,22.0,0.0,0.02,0.0,,,0.008148148148148147,,0.064,,desarrollo+rendimiento,2.68
Álex Cardero,2021-22,CD Mirandés,Alessio Lisci,22.0,Centrocampista,otro,sub23_wyscout,21.0,0.0,0.0,200000.0,,,0.0077777777777777776,,0.0,,desarrollo+rendimiento,0.52
Íñigo,2023-24,AD Alcorcón,,21.0,Centrocampista,otro,sub23_wyscout,20.0,0.0,0.0,0.0,,,0.007407407407407408,,0.0,,desarrollo+rendimiento,0.49
Edgar Alcañiz,2023-24,FC Cartagena,,21.0,Delantero,otro,sub23_wyscout,20.0,0.0,0.0,0.0,,,0.007407407407407408,,0.0,,desarrollo+rendimiento,0.49
Hugo Pinilla,2024-25,Real Zaragoza,Víctor Fernández,19.0,Mediapunta,otro,sub23_wyscout,20.0,0.0,0.0,0.0,,,0.007407407407407408,,0.0,,desarrollo+rendimiento,0.49
Raúl Arias,2022-23,SD Ponferradina,Jon Pérez Bolo,22.0,Mediapunta,otro,sub23_wyscout,19.0,0.0,0.0,0.0,,,0.007037037037037037,,0.0,,desarrollo+rendimiento,0.47
Lass Kourouma,2023-24,Girona FC,,21.0,Centrocampista,otro,sub23_wyscout,19.0,0.0,0.0,0.0,,,0.007037037037037037,,0.0,,desarrollo+rendimiento,0.47
Saúl Del Cerro,2023-24,Burgos CF,Julián Calero,21.0,Centrocampista,otro,sub23_wyscout,19.0,0.0,0.0,0.0,,,0.007037037037037037,,0.0,,desarrollo+rendimiento,0.47
A. Morientes,2025-26,Albacete Balompié,,20.0,Delantero,otro,sub23_wyscout,19.0,0.0,0.0,0.0,,,0.007037037037037037,,0.0,,desarrollo+rendimiento,0.47
Brain Obosso,2025-26,Real Valladolid CF,Diego Cocca,21.0,Delantero,otro,sub23_wyscout,18.0,0.0,0.0,0.0,,,0.006666666666666667,,0.0,,desarrollo+rendimiento,0.44
