temporada,categoria,jugador,equipo,posicion_wyscout,posicion_primaria,posicion_normalizada,edad,pais_nacimiento,pasaporte,pie,altura,peso,valor_mercado,vencimiento_contrato,partidos_jugados,minutos_jugados,goles,xg,cesion,_match_key
2021-22,def,B. Milovanov,Sirius,RB,RB,Lateral,27.0,Ukraine,Ukraine,derecho,178,75,500000,2027-12-31,28,2227,1,0.67,False,b milovanov|sirius|2021-22
2022-23,def,Jonás Ramalho,Olympic Charleroi,"RCB, RB",RCB,Central,32.0,Spain,"Spain, Angola",derecho,181,68,0,2026-06-30,27,2224,0,0.47,False,jonas ramalho|olympic charleroi|2022-23
2023-24,def,A. Nyom,Getafe,"RB, RCB",RB,Lateral,37.0,France,"France, Cameroon",derecho,189,81,500000,2026-06-30,31,2223,0,0.22,False,a nyom|getafe|2023-24
2021-22,def,Jordi Masip,,GK,GK,Portero,37.0,Spain,Spain,derecho,180,69,700000,,23,2223,0,0.0,False,jordi masip||2021-22
2024-25,def,N. Maraš,CD Mirandés,RCB,RCB,Central,30.0,Serbia,Serbia,derecho,189,79,1200000,2027-06-30,27,2223,0,1.04,True,n maras|cd mirandes|2024-25
2023-24,att,Dani Gómez,Real Zaragoza,CF,CF,Delantero,27.0,Spain,Spain,derecho,178,69,1200000,2028-06-30,34,2222,5,7.96,False,dani gomez|real zaragoza|2023-24
2021-22,def,Odei Onaindia,SD Amorebieta,"RCB, CB",RCB,Central,36.0,Spain,Spain,derecho,180,71,200000,2026-06-30,27,2221,0,0.68,False,odei onaindia|sd amorebieta|2021-22
2021-22,def,Javi Sánchez,Arouca,"RCB, LCB",RCB,Central,28.0,Spain,Spain,derecho,189,84,1500000,2026-06-30,28,2219,2,2.0,False,javi sanchez|arouca|2021-22
2022-23,att,S. Bakış,Real Zaragoza,CF,CF,Delantero,32.0,Germany,"Germany, Türkiye",derecho,188,76,1200000,2026-06-30,33,2219,12,10.99,False,s baks|real zaragoza|2022-23
2021-22,def,Alcalá,Gimnàstic Tarragona,RCB,RCB,Central,36.0,Spain,Spain,derecho,196,93,300000,2026-06-30,27,2219,0,0.8,False,alcala|gimnastic tarragona|2021-22
2025-26,att,Javi Martón,SD Eibar,"CF, AMF",CF,Delantero,27.0,Spain,Spain,derecho,181,72,500000,2028-06-30,39,2216,14,13.77,False,javi marton|sd eibar|2025-26
2021-22,def,Grego Sierra,Burgos CF,"LCB, CB",LCB,Central,33.0,Spain,Spain,izquierdo,186,74,700000,2028-06-30,26,2215,3,1.21,False,grego sierra|burgos cf|2021-22
2022-23,def,Víctor Díaz,,"LCB, RCB, CB",LCB,Central,37.0,Spain,Spain,derecho,184,71,400000,,29,2212,1,0.61,False,victor diaz||2022-23
2021-22,med,Miguel Guerrero,,"AMF, CF, RCMF",AMF,Mediapunta,35.0,Spain,Spain,derecho,180,77,350000,,34,2211,2,5.21,False,miguel guerrero||2021-22
2022-23,def,Adrián Diéguez,Radomiak Radom,"LCB, LCMF",LCB,Central,30.0,Spain,Spain,izquierdo,188,78,1000000,2027-06-30,30,2210,0,0.4,False,adrian dieguez|radomiak radom|2022-23
2021-22,med,Oriol Rey,Levante UD,"LDMF, LCMF, RCMF",LDMF,Mediocentro,28.0,Spain,Spain,izquierdo,180,71,1600000,2027-06-30,31,2210,0,0.61,False,oriol rey|levante ud|2021-22
2023-24,att,Joaquín Muñoz,Málaga CF,"LW, CF, RW",LW,Extremo,27.0,Spain,Spain,derecho,172,67,900000,2027-06-30,35,2209,0,2.58,False,joaquin munoz|malaga cf|2023-24
2022-23,med,V. Vada,Dhamk,"LW, AMF, RW",LW,Extremo,29.0,Argentina,"Argentina, Italy",derecho,175,70,2000000,2027-06-30,37,2209,4,6.37,False,v vada|dhamk|2022-23
2025-26,att,Jon Guruzeta,SD Eibar,"LAMF, AMF, CF",LAMF,Mediapunta,26.0,Spain,Spain,derecho,185,78,250000,2027-06-30,32,2208,0,4.34,False,jon guruzeta|sd eibar|2025-26
2025-26,def,Raúl Lizoáin,Albacete Balompié,GK,GK,Portero,35.0,Spain,Spain,izquierdo,188,80,300000,2026-06-30,22,2208,0,0.0,False,raul lizoain|albacete balompie|2025-26
2022-23,med,Aritz Aldasoro,Racing Santander,"LCMF, LDMF, RCMF",LCMF,Centrocampista,26.0,Spain,Spain,derecho,176,72,1200000,2029-06-30,34,2207,1,1.32,False,aritz aldasoro|racing santander|2022-23
2025-26,def,D. Chirino,UD Almería,RB,RB,Lateral,24.0,Curaçao,"Curaçao, Netherlands",derecho,185,72,400000,2030-06-30,31,2206,3,0.45,False,d chirino|ud almeria|2025-26
2025-26,def,Xavi Sintes,Córdoba CF,"LCB, RCB",LCB,Central,24.0,Spain,Spain,derecho,188,77,200000,2026-06-30,24,2202,0,1.14,False,xavi sintes|cordoba cf|2025-26
2024-25,def,Einar Galilea,Málaga CF,LCB,LCB,Central,31.0,Spain,Spain,izquierdo,185,73,400000,2026-06-30,27,2200,0,0.7,False,einar galilea|malaga cf|2024-25
2021-22,att,Samuel Obeng,Albacete Balompié,CF,CF,Delantero,28.0,Spain,"Spain, Ghana",izquierdo,183,74,1000000,2027-06-30,34,2200,8,7.37,False,samuel obeng|albacete balompie|2021-22
2025-26,def,Manu Hernando,Racing Santander,RCB,RCB,Central,27.0,Spain,Spain,derecho,183,77,1400000,2028-06-30,25,2199,1,2.31,False,manu hernando|racing santander|2025-26
2023-24,med,Jesús Clemente,CD Eldense,RW,RW,Extremo,25.0,Spain,Spain,derecho,183,77,600000,2026-06-30,36,2199,2,5.17,False,jesus clemente|cd eldense|2023-24
2021-22,med,Pedro Mosquera,,"LCMF, LDMF, DMF",LCMF,Centrocampista,37.0,Spain,Spain,izquierdo,183,77,200000,,32,2198,0,0.41,False,pedro mosquera||2021-22
2021-22,med,Lander Olaetxea,SD Eibar,RCMF,RCMF,Centrocampista,32.0,Spain,Spain,derecho,179,75,600000,2027-06-30,35,2197,2,3.52,False,lander olaetxea|sd eibar|2021-22
2022-23,att,Marc Cardona,UD Las Palmas,CF,CF,Delantero,30.0,Spain,Spain,derecho,182,72,1400000,2026-06-30,36,2194,7,8.46,False,marc cardona|ud las palmas|2022-23
2023-24,med,Jorge Miramón,AEK Larnaca ,"RB, RW",RB,Lateral,36.0,Spain,Spain,derecho,175,72,1000000,2026-05-31,26,2193,1,1.92,False,jorge miramon|aek larnaca|2023-24
2022-23,med,Gerard Valentín,Al Wakrah,RW,RW,Extremo,32.0,Spain,Spain,derecho,177,75,800000,2027-06-30,38,2192,1,1.81,False,gerard valentin|al wakrah|2022-23
2022-23,def,Imanol García De Albéniz,FC Andorra,LB,LB,Lateral,25.0,Spain,Spain,izquierdo,177,63,1200000,2026-06-30,27,2191,0,0.36,True,imanol garcia de albeniz|fc andorra|2022-23
2022-23,def,Kiko Olivas,,"LCB, RCB, CB",LCB,Central,37.0,Spain,Spain,derecho,184,83,200000,,25,2189,1,1.9,False,kiko olivas||2022-23
2025-26,def,Álvaro Fernández,Deportivo de La Coruña,GK,GK,Portero,28.0,Spain,Spain,izquierdo,185,75,2500000,2027-06-30,22,2186,0,0.0,False,alvaro fernandez|deportivo de la coruna|2025-26
2025-26,def,L. Perrin,Sporting Gijón,"LCB, CB",LCB,Central,27.0,France,France,derecho,188,83,3000000,2027-06-30,24,2186,2,3.14,False,l perrin|sporting gijon|2025-26
2025-26,def,Javi Montero,Málaga CF,LCB,LCB,Central,27.0,Spain,Spain,izquierdo,185,80,1500000,2026-06-30,25,2185,1,0.58,False,javi montero|malaga cf|2025-26
2021-22,med,Álex Bermejo,Debrecen,"LW, RW",LW,Extremo,27.0,Spain,Spain,derecho,183,75,800000,,33,2184,2,3.8,False,alex bermejo|debrecen|2021-22
2024-25,def,Pablo Martínez,Nîmes,LCB,LCB,Central,37.0,France,"France, Spain",izquierdo,182,77,200000,2026-06-30,27,2182,0,0.25,False,pablo martinez|nimes|2024-25
2021-22,med,Alberto Moleiro,Villarreal CF B,"LW, LWF, RW",LW,Extremo,22.0,Spain,"Spain, Cuba",derecho,172,67,0,2030-06-30,37,2182,3,3.58,False,alberto moleiro|villarreal cf b|2021-22
2022-23,att,J. Cuéllar,Arenteiro,"RW, RAMF, RWF",RW,Extremo,24.0,Spain,"Spain, Bolivia",derecho,180,69,300000,2026-06-30,38,2181,3,2.44,False,j cuellar|arenteiro|2022-23
2022-23,def,Rodri Tarín,,RCB,RCB,Central,29.0,Spain,Spain,derecho,183,77,500000,,23,2181,1,0.92,False,rodri tarin||2022-23
2024-25,def,Sergio Cubero,SD Eibar,RB,RB,Lateral,26.0,Spain,Spain,derecho,187,71,600000,2027-06-30,27,2178,0,0.61,False,sergio cubero|sd eibar|2024-25
2023-24,att,Dani Escriche,Apollon,CF,CF,Delantero,27.0,Spain,Spain,derecho,178,75,1200000,2027-05-31,35,2178,3,7.36,False,dani escriche|apollon|2023-24
2024-25,def,Rubén Sánchez,RCD Espanyol Barcelona,RB,RB,Lateral,25.0,Spain,Spain,derecho,185,73,700000,2027-06-30,32,2178,1,0.49,False,ruben sanchez|rcd espanyol barcelona|2024-25
2022-23,med,K. Appin,Burgos CF,"LCMF, RCMF, LW",LCMF,Centrocampista,27.0,France,"France, Martinique",derecho,177,71,800000,2027-06-30,35,2177,0,1.12,False,k appin|burgos cf|2022-23
2023-24,def,Rubén Alves,Córdoba CF,LCB,LCB,Central,31.0,Brazil,"Brazil, Spain",izquierdo,184,74,800000,2028-06-30,25,2176,2,1.5,False,ruben alves|cordoba cf|2023-24
2023-24,def,José Marsà,Mechelen,"LCB, LB",LCB,Central,24.0,Spain,Spain,izquierdo,183,68,800000,2027-06-30,30,2175,0,0.05,False,jose marsa|mechelen|2023-24
2021-22,def,Juan Berrocal,Atlanta United,"RCB, LCB",RCB,Central,27.0,Spain,Spain,ambidiestro,184,75,1000000,2027-06-30,28,2174,0,0.2,True,juan berrocal|atlanta united|2021-22
2024-25,def,Diego Mariño,Albacete Balompié,GK,GK,Portero,35.0,Spain,Spain,derecho,185,77,300000,2027-06-30,23,2173,0,0.0,False,diego marino|albacete balompie|2024-25
2023-24,med,Andy Rodríguez,NorthEast United,"LCMF, LDMF",LCMF,Centrocampista,36.0,Spain,Spain,izquierdo,185,79,100000,2026-05-31,35,2169,2,3.27,False,andy rodriguez|northeast united|2023-24
2024-25,def,D. Martín,CD Tenerife,GK,GK,Portero,27.0,Spain,Spain,derecho,187,78,800000,2028-06-30,22,2169,0,0.0,False,d martin|cd tenerife|2024-25
2021-22,att,L. Ramazani,Valencia,"RW, LW, CF",RW,Extremo,25.0,Belgium,"Belgium, Burundi",derecho,168,55,5000000,2028-06-30,30,2168,8,7.79,True,l ramazani|valencia|2021-22
2023-24,def,M. Djetei,Maccabi Netanya,"RCB, CB",RCB,Central,31.0,Cameroon,Cameroon,derecho,185,75,700000,2026-06-30,26,2165,1,0.7,False,m djetei|maccabi netanya|2023-24
2023-24,med,Luismi Cruz,Deportivo de La Coruña,"RW, RAMF",RW,Extremo,24.0,Spain,Spain,izquierdo,166,60,800000,2029-06-30,31,2163,3,2.14,False,luismi cruz|deportivo de la coruna|2023-24
2022-23,att,Borja Garcés,Kustošija,CF,CF,Delantero,26.0,Spain,Spain,derecho,183,76,2000000,2026-06-30,36,2163,4,7.32,False,borja garces|kustosija|2022-23
2022-23,def,José Matos,AD Ceuta FC,LB,LB,Lateral,30.0,Spain,Spain,izquierdo,168,70,1200000,2027-06-30,28,2163,0,2.15,False,jose matos|ad ceuta fc|2022-23
2021-22,med,Iñigo Eguaras,Dunkerque,"DMF, RCMF, LDMF",DMF,Mediocentro,34.0,Spain,Spain,derecho,181,78,600000,2026-06-30,33,2161,2,2.04,False,inigo eguaras|dunkerque|2021-22
2025-26,med,Agus Medina,Albacete Balompié,"CF, RW, AMF",CF,Delantero,31.0,Spain,Spain,derecho,176,71,1000000,2028-06-30,24,2160,8,5.3,False,agus medina|albacete balompie|2025-26
2021-22,def,Lluis López,Albacete Balompié,"RCB, LCB",RCB,Central,28.0,Spain,Spain,derecho,182,80,500000,2027-06-30,30,2160,0,0.62,False,lluis lopez|albacete balompie|2021-22
2024-25,def,Dani Sánchez,Málaga CF,LB,LB,Lateral,26.0,Spain,Spain,izquierdo,171,66,0,2027-06-30,24,2159,2,1.41,False,dani sanchez|malaga cf|2024-25
2025-26,med,Y. Saidu,Real Zaragoza,"RCB, LCB, RDMF",RCB,Central,20.0,Nigeria,Nigeria,,0,0,0,,31,2159,1,0.96,False,y saidu|real zaragoza|2025-26
2025-26,med,A. Jakobsen,CD Castellón,"CF, LW",CF,Delantero,27.0,Denmark,Denmark,derecho,185,81,0,2030-06-30,33,2158,4,6.08,False,a jakobsen|cd castellon|2025-26
2024-25,def,Manu Hernando,Racing Santander,RCB,RCB,Central,27.0,Spain,Spain,derecho,183,77,1400000,2028-06-30,28,2157,0,0.76,False,manu hernando|racing santander|2024-25
2021-22,att,G. Zarfino,Extremadura 1924,"RCMF, CF",RCMF,Centrocampista,34.0,Uruguay,"Uruguay, Spain",derecho,185,81,400000,2026-06-30,29,2155,7,4.83,False,g zarfino|extremadura 1924|2021-22
2022-23,def,Javi Jiménez,Hércules,LB,LB,Lateral,29.0,Spain,Spain,izquierdo,171,70,350000,2026-06-30,26,2154,1,0.58,False,javi jimenez|hercules|2022-23
2024-25,att,Dioni,CD Eldense,CF,CF,Delantero,36.0,Spain,Spain,izquierdo,184,82,400000,2026-06-30,39,2154,7,5.03,False,dioni|cd eldense|2024-25
2025-26,med,Raúl Guti,Real Zaragoza,"LCMF, RDMF, RCMF",LCMF,Centrocampista,29.0,Spain,Spain,derecho,177,74,1500000,2026-06-30,26,2154,0,1.53,False,raul guti|real zaragoza|2025-26
2021-22,def,Raúl Navarro,,"RW, RB",RW,Extremo,31.0,Spain,Spain,derecho,167,62,500000,,32,2153,0,0.71,False,raul navarro||2021-22
2024-25,att,Jorge Pascual,Granada CF,"CF, AMF",CF,Delantero,23.0,Spain,Spain,izquierdo,187,77,0,2028-06-30,40,2150,5,5.81,False,jorge pascual|granada cf|2024-25
2024-25,med,Toni Moya,Real Zaragoza,"LCMF, RCMF",LCMF,Centrocampista,28.0,Spain,Spain,derecho,185,78,1400000,2026-06-30,36,2147,0,1.24,False,toni moya|real zaragoza|2024-25
2023-24,def,Carlos Isaac,Widzew Łódź,"RB, RWB",RB,Lateral,27.0,Spain,Spain,derecho,184,77,500000,2028-06-30,32,2146,1,1.06,False,carlos isaac|widzew odz|2023-24
2021-22,att,Sergi Enrich,SD Huesca,CF,CF,Delantero,35.0,Spain,Spain,derecho,183,78,300000,2027-06-30,31,2146,6,5.86,False,sergi enrich|sd huesca|2021-22
2025-26,def,F. González,Racing Santander,LCB,LCB,Central,22.0,Uruguay,"Uruguay, Italy",izquierdo,193,78,2000000,2027-06-30,26,2139,1,3.43,True,f gonzalez|racing santander|2025-26
2025-26,att,Jefté Betancor,Albacete Balompié,CF,CF,Delantero,32.0,Spain,Spain,derecho,186,82,750000,2027-06-30,37,2137,13,13.9,True,jefte betancor|albacete balompie|2025-26
2022-23,med,Cristian Salvador,Tianjin Tigers,RCMF,RCMF,Centrocampista,31.0,Spain,Spain,derecho,183,79,800000,2026-12-31,28,2136,0,0.98,False,cristian salvador|tianjin tigers|2022-23
2022-23,med,Hugo Rama,Athens Kallithea,"LW, RW, AMF",LW,Extremo,29.0,Spain,Spain,derecho,177,75,400000,2026-06-30,34,2134,0,1.45,False,hugo rama|athens kallithea|2022-23
2025-26,med,Léo Baptistão,UD Almería,"RAMF, CF, RW",RAMF,Mediapunta,33.0,Brazil,"Brazil, Spain",derecho,185,72,1500000,2026-06-30,35,2134,9,8.58,False,leo baptistao|ud almeria|2025-26
2024-25,med,Pablo García,Sporting Gijón,LB,LB,Lateral,25.0,Spain,Spain,izquierdo,176,68,600000,2028-06-30,35,2132,0,0.4,False,pablo garcia|sporting gijon|2024-25
2021-22,def,Javi Jiménez,Hércules,LB,LB,Lateral,30.0,Spain,Spain,izquierdo,171,70,350000,2026-06-30,27,2132,0,0.13,False,javi jimenez|hercules|2021-22
2023-24,med,Álex Carbonell,Penafiel,"RCMF, LCMF, RDMF",RCMF,Centrocampista,28.0,Spain,Spain,derecho,182,76,600000,2027-06-30,31,2131,0,1.2,False,alex carbonell|penafiel|2023-24
2024-25,def,Andrés García,Aston Villa,RB,RB,Lateral,23.0,Spain,Spain,derecho,183,74,0,2027-06-30,22,2131,3,0.65,False,andres garcia|aston villa|2024-25
2024-25,att,Edu Espiau,Arka Gdynia,CF,CF,Delantero,31.0,Spain,Spain,derecho,185,77,600000,2027-06-30,41,2130,3,5.14,False,edu espiau|arka gdynia|2024-25
2021-22,def,G. Silva,,"LB, LCB",LB,Lateral,31.0,Uruguay,"Uruguay, Italy",izquierdo,187,76,2000000,,27,2130,1,2.19,False,g silva||2021-22
2022-23,med,Marc Mateu,CD Tenerife,LW,LW,Extremo,35.0,Spain,Spain,izquierdo,180,71,700000,2027-06-30,31,2129,2,1.6,False,marc mateu|cd tenerife|2022-23
2022-23,med,Toni Moya,Real Zaragoza,"LDMF, LCMF, RDMF",LDMF,Mediocentro,28.0,Spain,Spain,derecho,185,78,1400000,2026-06-30,43,2126,3,1.17,False,toni moya|real zaragoza|2022-23
2022-23,att,G. Zarfino,Extremadura 1924,"RCMF, AMF, CF",RCMF,Centrocampista,34.0,Uruguay,"Uruguay, Spain",derecho,185,81,400000,2026-06-30,27,2125,3,5.43,False,g zarfino|extremadura 1924|2022-23
2022-23,med,J. Elitim,Legia Warszawa,"LCMF, LDMF, AMF",LCMF,Centrocampista,26.0,Colombia,"Colombia, Spain",izquierdo,173,72,1800000,2026-06-30,29,2124,2,1.46,False,j elitim|legia warszawa|2022-23
2023-24,def,Marc Martínez,CD Lugo,GK,GK,Portero,36.0,Spain,Spain,derecho,186,74,300000,2026-06-30,21,2124,0,0.0,False,marc martinez|cd lugo|2023-24
2021-22,def,Carlos Pomares,Real Zaragoza,LB,LB,Lateral,33.0,Spain,Spain,izquierdo,183,71,400000,2026-06-30,31,2123,0,1.0,False,carlos pomares|real zaragoza|2021-22
2025-26,def,Pablo Ramón,Racing Santander,"LCB, RCB",LCB,Central,24.0,Spain,Spain,derecho,184,82,800000,2028-06-30,26,2123,0,0.44,False,pablo ramon|racing santander|2025-26
2025-26,med,Marino Illescas,AD Ceuta FC,"LCMF, LDMF",LCMF,Centrocampista,25.0,Spain,Spain,derecho,176,70,100000,2027-06-30,29,2121,0,0.59,False,marino illescas|ad ceuta fc|2025-26
2022-23,def,M. Mbacke,Barcelona Atlètic,"LCB, RCB",LCB,Central,23.0,Senegal,Senegal,derecho,189,74,2000000,2026-06-30,25,2119,3,1.66,False,m mbacke|barcelona atletic|2022-23
2025-26,med,D. Lopy,UD Almería,"LDMF, LCMF, RDMF",LDMF,Mediocentro,24.0,Senegal,Senegal,derecho,186,80,10000000,2029-06-30,26,2117,3,2.48,False,d lopy|ud almeria|2025-26
2024-25,def,Nacho Vidal,Real Oviedo,RB,RB,Lateral,30.0,Spain,Spain,derecho,180,75,2000000,2027-06-30,22,2112,6,2.55,False,nacho vidal|real oviedo|2024-25
2023-24,med,J. Grau,AVS ,"LCMF, DMF, LDMF",LCMF,Centrocampista,28.0,Spain,Spain,izquierdo,184,75,700000,2026-06-30,36,2110,2,0.96,False,j grau|avs|2023-24
2023-24,med,Héber Pena,Estepona,"LAMF, LW",LAMF,Mediapunta,36.0,Spain,Spain,izquierdo,176,69,300000,2026-06-30,37,2108,5,4.76,False,heber pena|estepona|2023-24
2021-22,med,Genaro Rodríguez,União de Leiria,"RCMF, DMF, LCMF",RCMF,Centrocampista,27.0,Spain,Spain,derecho,185,76,500000,2026-06-30,27,2104,2,1.51,False,genaro rodriguez|uniao de leiria|2021-22
2024-25,med,José Ángel,Deportivo de La Coruña,"LCMF, LDMF, RCMF",LCMF,Centrocampista,33.0,Spain,Spain,izquierdo,183,65,300000,2026-06-30,28,2102,0,0.86,False,jose angel|deportivo de la coruna|2024-25
2021-22,att,Koldo Obieta,Kerala Blasters,CF,CF,Delantero,32.0,Spain,Spain,derecho,187,80,200000,2026-05-31,39,2101,7,6.77,False,koldo obieta|kerala blasters|2021-22
2022-23,med,Chris Ramos,Botafogo,"CF, LW",CF,Delantero,29.0,Spain,"Spain, United States",derecho,190,80,4000000,2028-06-30,24,2099,7,6.27,True,chris ramos|botafogo|2022-23
2022-23,def,Eneko Satrústegui,Cultural Leonesa,LB,LB,Lateral,35.0,Spain,Spain,izquierdo,187,84,150000,2026-06-30,25,2092,0,1.14,False,eneko satrustegui|cultural leonesa|2022-23
2025-26,med,Suso,Cádiz CF,"RAMF, RW, CF",RAMF,Mediapunta,32.0,Spain,Spain,izquierdo,176,70,4000000,2029-06-30,27,2092,1,1.77,False,suso|cadiz cf|2025-26
2021-22,med,Sergio González,Burgos CF,"RCB, LCMF",RCB,Central,28.0,Spain,Spain,derecho,184,77,800000,2026-06-30,33,2090,0,0.8,False,sergio gonzalez|burgos cf|2021-22
2022-23,att,U. Đurđević,Monterrey,CF,CF,Delantero,32.0,Serbia,"Serbia, Montenegro",derecho,182,80,1500000,2027-06-30,32,2089,5,9.92,False,u urevic|monterrey|2022-23
2025-26,att,Iker Kortajarena,Al Kholood,"AMF, CF, LCMF",AMF,Mediapunta,25.0,Spain,Spain,izquierdo,179,73,500000,2029-06-30,22,2088,2,4.58,False,iker kortajarena|al kholood|2025-26
2023-24,med,Roger Brugué,Levante UD,"CF, RW, LW",CF,Delantero,29.0,Spain,Spain,izquierdo,173,68,1000000,2028-06-30,36,2086,6,3.39,False,roger brugue|levante ud|2023-24
2022-23,def,Alejandro Francés,Girona FC,RCB,RCB,Central,23.0,Spain,Spain,derecho,181,72,4000000,2029-06-30,23,2086,0,0.31,False,alejandro frances|girona fc|2022-23
2024-25,med,Ager Aketxe,Johor Darul Ta'zim,"RW, CF, AMF",RW,Extremo,32.0,Spain,Spain,izquierdo,174,69,1800000,2026-05-31,36,2084,2,3.98,False,ager aketxe|johor darul tazim|2024-25
2024-25,med,Xeber Alkain,Karpaty,"RAMF, LW, RW",RAMF,Mediapunta,28.0,Spain,Spain,derecho,174,69,1500000,2027-06-30,33,2084,1,4.88,False,xeber alkain|karpaty|2024-25
2025-26,med,J. Smith,Sporting Gijón,"RDMF, DMF, LDMF",RDMF,Mediocentro,23.0,France,"France, Canada",derecho,189,79,300000,2027-06-30,34,2083,0,1.51,True,j smith|sporting gijon|2025-26
2021-22,med,Jozabed,,"CF, RCMF, LCMF",CF,Delantero,34.0,Spain,Spain,derecho,180,65,250000,,29,2081,0,2.19,False,jozabed||2021-22
2023-24,def,M. Dituro,Elche CF,GK,GK,Portero,38.0,Argentina,"Argentina, Chile",derecho,191,86,300000,2027-06-30,21,2080,0,0.0,False,m dituro|elche cf|2023-24
2022-23,med,Rubén Pardo,,"LCMF, LDMF",LCMF,Centrocampista,33.0,Spain,Spain,derecho,182,69,900000,,34,2080,1,1.31,False,ruben pardo||2022-23
2025-26,def,Jorge Cabello,CD Mirandés,LCB,LCB,Central,22.0,Spain,Spain,izquierdo,183,76,0,2028-06-30,22,2078,0,0.45,True,jorge cabello|cd mirandes|2025-26
2023-24,med,Rodri Alonso,Moreirense,"RW, LW, RCMF",RW,Extremo,23.0,Spain,Spain,derecho,172,67,0,2028-06-30,35,2077,0,1.55,False,rodri alonso|moreirense|2023-24
2021-22,med,Álex López,Arenteiro,"LCMF, CF, LDMF",LCMF,Centrocampista,28.0,Spain,Spain,derecho,176,70,200000,2026-06-30,35,2076,1,2.05,False,alex lopez|arenteiro|2021-22
2025-26,def,Dani Barcia,Deportivo de La Coruña,LCB,LCB,Central,23.0,Spain,Spain,izquierdo,186,77,150000,2028-06-30,25,2076,2,0.51,False,dani barcia|deportivo de la coruna|2025-26
2021-22,med,Borja García,,"LCMF, AMF, LAMF",LCMF,Centrocampista,35.0,Spain,Spain,derecho,175,72,800000,,28,2073,2,2.81,False,borja garcia||2021-22
2022-23,def,Carlos Nieto,Tarazona,LB,LB,Lateral,29.0,Spain,Spain,izquierdo,181,73,500000,2026-06-30,24,2073,0,1.06,False,carlos nieto|tarazona|2022-23
2021-22,def,Miguel Cifuentes,Sabah,"RB, RAMF",RB,Lateral,35.0,Spain,Spain,derecho,173,66,300000,2026-05-31,28,2066,1,1.14,False,miguel cifuentes|sabah|2021-22
2025-26,def,Martí Vilà,FC Andorra,LB,LB,Lateral,27.0,Spain,Spain,izquierdo,167,65,400000,2026-06-30,26,2064,1,0.62,False,marti vila|fc andorra|2025-26
2025-26,def,Martín Aguirregabiria,Real Zaragoza,RB,RB,Lateral,30.0,Spain,Spain,derecho,180,69,1200000,2026-06-30,25,2061,1,0.13,False,martin aguirregabiria|real zaragoza|2025-26
2023-24,att,Ángel Rodríguez,CF Fuenlabrada,CF,CF,Delantero,38.0,Spain,Spain,derecho,171,65,400000,2026-06-30,37,2060,10,10.31,False,angel rodriguez|cf fuenlabrada|2023-24
2024-25,def,Jorge Moreno,Cádiz CF,"RB, LCB, RCB",RB,Lateral,24.0,Spain,Spain,derecho,184,78,0,,23,2060,0,0.31,False,jorge moreno|cadiz cf|2024-25
2024-25,med,K. Mamah,CD Castellón,RWB,RWB,Lateral,27.0,Nigeria,Nigeria,derecho,182,72,0,2027-06-30,24,2059,4,2.6,False,k mamah|cd castellon|2024-25
2021-22,def,Aritz Arambarri,SD Eibar,LCB,LCB,Central,27.0,Spain,Spain,derecho,186,77,500000,2027-06-30,24,2057,0,0.16,False,aritz arambarri|sd eibar|2021-22
2023-24,med,Iván Morante,Burgos CF,"RDMF, LDMF, RCMF",RDMF,Mediocentro,25.0,Spain,Spain,izquierdo,183,75,700000,2026-06-30,34,2056,2,0.59,False,ivan morante|burgos cf|2023-24
2025-26,def,A. Yaakobishvili,FC Andorra,GK,GK,Portero,20.0,Hungary,"Hungary, Georgia",izquierdo,185,75,0,2028-06-30,21,2053,0,0.0,True,a yaakobishvili|fc andorra|2025-26
2023-24,def,A. Pașcanu,Rapid Bucureşti,"RB, RCB",RB,Lateral,27.0,Romania,"Romania, England",derecho,187,85,0,2027-06-30,26,2052,1,0.55,False,a pascanu|rapid bucuresti|2023-24
2021-22,med,Ander Martín,FC Cartagena,"LWB, LB, LW",LWB,Lateral,25.0,Spain,Spain,izquierdo,176,78,400000,2027-06-30,29,2050,3,2.32,False,ander martin|fc cartagena|2021-22
2025-26,def,A. Tuhami,AD Ceuta FC,RB,RB,Lateral,31.0,Spain,"Spain, Morocco",derecho,174,71,900000,2027-06-30,26,2046,0,0.71,False,a tuhami|ad ceuta fc|2025-26
2021-22,def,J. El Yamiq,Real Zaragoza,LCB,LCB,Central,33.0,Morocco,Morocco,derecho,193,80,1600000,2026-06-30,25,2044,2,2.93,False,j el yamiq|real zaragoza|2021-22
2022-23,def,Marc Pubill,Atlético Madrid,RB,RB,Lateral,22.0,Spain,Spain,derecho,190,78,0,2030-06-30,28,2044,1,1.33,False,marc pubill|atletico madrid|2022-23
2023-24,med,Carlos Álvarez,Levante UD,RW,RW,Extremo,22.0,Spain,Spain,izquierdo,168,60,1200000,2027-06-30,29,2042,3,2.0,False,carlos alvarez|levante ud|2023-24
2024-25,med,David Timor,Intercity SJ D' Alacant,"LCMF, LCB, LDMF",LCMF,Centrocampista,36.0,Spain,Spain,izquierdo,185,76,400000,2026-06-30,30,2040,0,0.84,False,david timor|intercity sj d alacant|2024-25
2025-26,med,Adrià Altimira,Deportivo de La Coruña,"RB, RW",RB,Lateral,25.0,Spain,Spain,derecho,170,62,2000000,2028-06-30,22,2039,1,1.02,False,adria altimira|deportivo de la coruna|2025-26
